caff_unit,carb_unit,weight,fat_gm,caff_value,fat_value,pro_unit,carb_value,carb_gm,pro_gm,pro_value,measure,caff_gm,fat_unit,id
mg,g,265.0,0.61,0,1.62,g,19.00,7.17,0.93,2.46,1.0 cup 8 fl oz,0.0,g,06498
mg,g,113.0,0.1,0,0.11,g,97.23,86.04,1.6,1.81,1.0 serving,0.0,g,44259
mg,g,85.0,14.74,--,12.53,g,0.00,0.0,29.92,25.43,3.0 oz,--,g,23452
mg,g,7.4,1.4,2,0.10,g,4.90,66.2,19.9,1.47,1.0 tbsp,25.0,g,43205
mg,g,115.0,8.61,--,9.90,g,0.00,0.0,20.65,23.75,1.0 serving,--,g,17082
mg,g,87.0,17.31,0,15.06,g,14.00,16.09,12.02,10.46,1.0 serving,0.0,g,22974
mg,g,240.0,1.3,0,3.12,g,13.68,5.7,2.5,6.00,1.0 cup,0.0,g,03127
mg,g,85.0,0.98,--,0.83,g,0.00,0.0,19.44,16.52,3.0 oz,--,g,15065
mg,g,250.0,0.01,0,0.02,g,39.40,15.76,0.11,0.28,1.0 cup,0.0,g,09262
mg,g,12.0,32.75,0,3.93,g,7.77,64.72,1.07,0.13,1.0 piece,0.0,g,19383
mg,g,170.0,1.55,0,2.64,g,11.97,7.04,5.25,8.92,1.0 container (6 oz),0.0,g,01117
mg,g,248.0,0.28,0,0.69,g,16.29,6.57,0.79,1.96,1.0 serving 1 cup,0.0,g,06964
mg,g,99.0,0.6,--,0.59,g,91.77,92.7,0.0,0.00,1.0 package (3.5 oz),--,g,19318
mg,g,114.0,11.45,--,13.05,g,0.00,0.0,19.38,22.09,4.0 oz,--,g,23453
mg,g,5.6,5.1,3,0.29,g,2.30,41.0,35.8,2.00,1.0 tbsp,52.0,g,43260
mg,g,85.0,23.86,0,20.28,g,0.04,0.05,26.79,22.77,3.0 oz,0.0,g,17415
mg,g,82.0,15.42,0,12.64,g,13.32,16.24,14.36,11.78,1.0 serving,0.0,g,22975
mg,g,16.0,0.2,0,0.03,g,0.92,5.73,0.81,0.13,1.0 tbsp,0.0,g,03105
mg,g,28.35,9.47,--,2.68,g,0.00,0.0,18.48,5.24,"1.0 oz, boneless",--,g,15068
mg,g,122.0,0.23,0,0.28,g,12.99,10.65,0.5,0.61,"1.0 fruit 2-1/4"" high x 2-1/2"" dia",0.0,g,09340
mg,g,40.0,3.31,3,1.32,g,35.09,87.73,1.59,0.64,1.0 serving 6 pieces,7.0,g,19064
mg,g,170.0,0.18,0,0.31,g,13.06,7.68,5.73,9.74,1.0 container (6 oz),0.0,g,01118
mg,g,126.0,1.51,0,1.90,g,10.22,8.11,4.45,5.61,0.5 cup,0.0,g,06071
mg,g,147.0,1.7,0,2.50,g,29.02,19.74,2.76,4.06,0.5 cup From 19191,0.0,g,19121
mg,g,85.0,8.89,--,7.56,g,0.00,0.0,32.08,27.27,1.0 serving,--,g,23405
mg,g,7.0,2.6,0,0.18,g,3.70,52.9,23.5,1.64,1.0 tbsp,0.0,g,43078
mg,g,113.0,22.84,0,25.81,g,0.26,0.23,17.02,19.23,4.0 oz,0.0,g,17416
mg,g,113.0,3.61,--,4.08,g,0.00,0.0,18.74,21.18,1.0 unit (yield from 1 lb ready-to-cook chicken),--,g,05119
mg,g,16.0,0.2,0,0.03,g,0.92,5.73,0.81,0.13,1.0 tbsp,0.0,g,03104
mg,g,149.0,1.62,--,2.41,g,0.00,0.0,22.23,33.12,1.0 fillet,--,g,15071
mg,g,266.0,0.13,0,0.35,g,50.99,19.17,0.2,0.53,1.0 cup,0.0,g,09257
mg,g,12.0,33.76,2,4.05,g,5.39,44.88,6.21,0.75,1.0 piece,15.0,g,19138
mg,g,170.0,3.25,0,5.52,g,7.92,4.66,3.47,5.90,1.0 container (6 oz),0.0,g,01116
mg,g,244.0,0.76,0,1.85,g,9.91,4.06,2.23,5.44,1.0 cup (8 fl oz),0.0,g,06471
mg,g,127.0,2.8,0,3.56,g,25.10,19.76,2.62,3.33,0.5 cup,0.0,g,19319
mg,g,85.0,19.45,0,16.53,g,0.03,0.03,27.79,23.62,3.0 oz,0.0,g,23454
mg,g,240.0,--,31,--,g,27.05,11.27,0.0,0.00,8.0 fl oz,13.0,g,14021
mg,g,85.0,14.56,--,12.38,g,0.00,0.0,31.06,26.40,3.0 oz,--,g,17382
mg,g,140.0,4.07,--,5.70,g,0.00,0.0,27.13,37.98,"1.0 cup, chopped or diced",--,g,05118
mg,g,224.0,0.1,0,0.22,g,29.57,13.2,1.1,2.46,1.0 cup,0.0,g,03108
mg,g,85.0,1.34,--,1.14,g,0.00,0.0,18.36,15.61,3.0 oz,--,g,15070
mg,g,201.0,0.18,0,0.36,g,38.35,19.08,0.24,0.48,1.0 cup,0.0,g,09374
mg,g,48.0,23.68,5,11.37,g,30.35,63.23,8.04,3.86,1.0 bar 1.7 oz,10.0,g,19162
mg,g,170.0,1.25,0,2.12,g,23.46,13.8,4.93,8.38,1.0 container,0.0,g,01231
mg,g,221.0,0.07,0,0.15,g,2.06,0.93,0.24,0.53,1.0 cup,0.0,g,06700
mg,g,99.0,4.4,--,4.36,g,88.11,89.0,0.0,0.00,1.0 package (3.5 oz),--,g,19705
mg,g,114.0,16.31,0,18.59,g,1.49,1.31,18.22,20.77,4.0 oz,0.0,g,23455
mg,g,44.0,3.57,0,1.57,g,19.33,43.94,47.62,20.95,1.0 scoop,0.0,g,14035
mg,g,113.0,9.08,--,10.26,g,0.00,0.0,20.62,23.30,4.0 oz,--,g,17383
mg,g,99.0,1.63,--,1.61,g,0.00,0.0,22.2,21.98,1.0 unit (yield from 1 lb ready-to-cook chicken),--,g,05117
mg,g,224.0,0.1,0,0.22,g,31.36,14.0,1.1,2.46,1.0 cup,0.0,g,03109
mg,g,14.0,6.42,0,0.90,g,0.21,1.5,22.32,3.12,1.0 tbsp,0.0,g,15072
mg,g,248.0,0.07,0,0.17,g,32.09,12.94,0.34,0.84,"1.0 cup, halves",0.0,g,09254
mg,g,85.0,32.09,0,27.28,g,50.35,59.24,5.87,4.99,1.0 bar (3 oz),0.0,g,19087
mg,g,170.0,0.18,0,0.31,g,12.75,7.5,3.86,6.56,1.0 container (6 oz),0.0,g,01184
mg,g,241.0,2.0,0,4.82,g,21.11,8.76,5.1,12.29,1.0 cup,0.0,g,06974
mg,g,88.0,0.4,--,0.35,g,81.84,93.0,0.0,0.00,1.0 package (3.12 oz),--,g,19320
mg,g,85.0,13.22,--,11.24,g,0.00,0.0,30.09,25.58,3.0 oz,--,g,23406
mg,g,39.0,5.13,0,2.00,g,7.00,17.95,66.67,26.00,2.0 scoop,0.0,g,14033
mg,g,85.0,23.39,0,19.88,g,0.03,0.03,20.88,17.75,3.0 oz,0.0,g,17417
mg,g,85.0,2.7,--,2.30,g,0.00,0.0,20.33,17.28,3.0 oz,--,g,05113
mg,g,113.0,--,--,--,g,--,--,0.0,0.00,1.0 serving,--,g,03024
mg,g,85.0,0.9,--,0.76,g,0.00,0.0,22.64,19.24,3.0 oz,--,g,15232
mg,g,251.0,0.03,0,0.08,g,38.08,15.17,0.19,0.48,"1.0 cup, halves",0.0,g,09256
mg,g,8.6,0.86,0,0.07,g,0.42,4.89,2.36,0.20,"1.0 tbsp, drained",0.0,g,02054
mg,g,170.0,0.18,0,0.31,g,12.75,7.5,3.86,6.56,1.0 container (6 oz),0.0,g,01221
mg,g,253.0,0.45,0,1.14,g,15.33,6.06,1.1,2.78,1.0 cup,0.0,g,06967
mg,g,142.0,1.73,0,2.46,g,26.17,18.43,2.9,4.12,0.5 cup From 19211,0.0,g,19122
mg,g,114.0,8.51,0,9.70,g,1.57,1.38,19.77,22.54,4.0 oz,0.0,g,23407
mg,g,252.0,4.52,0,11.39,g,50.10,19.88,5.16,13.00,1.0 cup,0.0,g,43528
mg,g,115.0,22.89,0,26.32,g,0.28,0.24,16.16,18.58,1.0 serving,0.0,g,17084
mg,g,28.35,42.76,--,12.12,g,0.00,0.0,14.61,4.14,1.0 oz,--,g,05673
mg,g,31.0,3.53,0,1.09,g,4.10,13.22,3.4,1.05,1.0 oz,0.0,g,03956
mg,g,85.0,0.7,--,0.60,g,0.00,0.0,16.41,13.95,3.0 oz,--,g,15073
mg,g,244.0,0.03,0,0.07,g,19.06,7.81,0.19,0.46,"1.0 cup, halves",0.0,g,09253
mg,g,132.0,0.33,0,0.44,g,8.88,6.73,1.04,1.37,"1.0 cup, cubes",0.0,g,09060
mg,g,170.0,1.25,0,2.12,g,23.46,13.8,4.93,8.38,1.0 container (6 oz),0.0,g,01119
mg,g,123.0,1.56,0,1.92,g,13.16,10.7,2.42,2.98,0.5 cup,0.0,g,06072
mg,g,127.0,2.89,0,3.67,g,23.42,18.44,2.74,3.48,0.5 cup,0.0,g,19321
mg,g,85.0,5.57,--,4.73,g,0.00,0.0,29.49,25.07,3.0 oz,--,g,23456
mg,g,254.0,2.53,0,6.43,g,42.88,16.88,3.8,9.65,8.0 fl oz,0.0,g,14062
mg,g,85.0,10.13,--,8.61,g,0.00,0.0,25.08,21.32,3.0 oz,--,g,17399
mg,g,28.35,43.99,--,12.47,g,0.00,0.0,16.57,4.70,1.0 oz,--,g,05675
mg,g,16.0,3.08,0,0.49,g,2.08,13.0,3.05,0.49,1.0 tbsp,0.0,g,03965
mg,g,85.0,12.35,--,10.50,g,0.00,0.0,22.1,18.79,3.0 oz,--,g,15237
mg,g,255.0,0.31,0,0.79,g,86.22,33.81,0.91,2.32,"1.0 cup, halves",0.0,g,09260
mg,g,31.0,--,1,--,g,3.32,10.7,0.0,0.00,1.0 fl oz,2.0,g,14552
mg,g,170.0,1.25,0,2.12,g,23.46,13.8,4.93,8.38,1.0 container (6 oz),0.0,g,01220
mg,g,241.0,0.78,0,1.88,g,12.89,5.35,1.21,2.92,1.0 cup (8 fl oz),0.0,g,06472
mg,g,88.0,5.0,--,4.40,g,77.79,88.4,0.0,0.00,1.0 package (3.12 oz),--,g,19706
mg,g,113.0,4.92,0,5.56,g,1.49,1.32,19.88,22.46,4.0 oz,0.0,g,23457
mg,g,266.0,--,0,--,g,34.13,12.83,0.83,2.21,8.0 fl oz,0.0,g,14056
mg,g,115.0,8.3,--,9.55,g,0.00,0.0,19.72,22.68,1.0 serving,--,g,17086
mg,g,28.35,44.23,0,12.54,g,0.22,0.79,9.58,2.72,1.0 oz,0.0,g,05674
mg,g,28.0,44.2,0,12.38,g,0.22,0.8,29.1,8.15,1.0 oz,0.0,g,07921
mg,g,85.0,13.42,--,11.41,g,0.00,0.0,20.42,17.36,3.0 oz,--,g,15236
mg,g,180.0,0.63,0,1.13,g,125.46,69.7,1.87,3.37,"1.0 cup, halves",0.0,g,09259
mg,g,30.9,--,--,--,g,4.11,13.3,0.0,0.00,1.0 fl oz,--,g,14130
mg,g,245.0,0.0,--,0.00,g,41.75,17.04,2.94,7.20,1.0 cup (8 fl oz),--,g,01295
mg,g,126.0,0.9,0,1.13,g,15.26,12.11,2.2,2.77,0.5 cup,0.0,g,06217
mg,g,9.9,2.4,1,0.24,g,7.74,78.2,5.3,0.52,1.0 serving,14.0,g,44061
mg,g,85.0,4.98,--,4.23,g,0.00,0.0,29.68,25.23,3.0 oz,--,g,23408
mg,g,240.0,1.25,0,3.00,g,22.51,9.38,0.63,1.51,8.0 fl oz,0.0,g,14054
mg,g,85.0,6.61,--,5.62,g,0.00,0.0,21.13,17.96,3.0 oz,--,g,17374
mg,g,28.35,38.94,0,11.04,g,0.28,1.0,12.26,3.48,1.0 oz,0.0,g,05684
mg,g,7.0,25.9,0,1.81,g,2.00,28.6,32.0,2.24,1.0 tbsp,0.0,g,43212
mg,g,85.0,10.43,--,8.87,g,0.00,0.0,19.93,16.94,3.0 oz,--,g,15078
mg,g,140.0,0.14,0,0.20,g,21.32,15.23,0.36,0.50,"1.0 cup, slices",0.0,g,09252
mg,g,66.0,4.82,--,3.18,g,0.00,0.0,28.81,19.01,0.5 cup,--,g,35211
mg,g,28.35,9.7,0,2.75,g,21.04,74.2,10.1,2.86,1.0 oz,0.0,g,03217
mg,g,126.0,1.58,0,1.99,g,12.32,9.78,1.72,2.17,0.5 cup,0.0,g,06068
mg,g,9.9,3.0,2,0.30,g,7.37,74.42,10.08,1.00,1.0 serving,18.0,g,44258
mg,g,113.0,3.35,0,3.79,g,1.53,1.35,20.15,22.77,4.0 oz,0.0,g,23409
mg,g,240.0,1.04,0,2.50,g,15.82,6.59,0.42,1.01,8.0 fl oz,0.0,g,14016
mg,g,113.0,3.16,--,3.57,g,0.00,0.0,11.0,12.43,4.0 oz,--,g,17375
mg,g,28.35,37.6,0,10.66,g,0.12,0.44,20.31,5.76,1.0 oz,0.0,g,05686
mg,g,144.0,29.52,0,42.51,g,7.65,5.31,11.69,16.83,1.0 cup,0.0,g,16104
mg,g,28.35,4.32,--,1.22,g,0.00,0.0,18.28,5.18,"1.0 oz, boneless",--,g,15077
mg,g,255.0,0.27,0,0.69,g,21.62,8.48,2.17,5.53,1.0 cup,0.0,g,11816
mg,g,103.0,0.65,0,0.67,g,91.55,88.88,4.62,4.76,1.0 cup,0.0,g,16055
mg,g,241.0,0.79,0,1.90,g,11.78,4.89,0.86,2.07,1.0 cup,0.0,g,06468
mg,g,99.0,1.9,7,1.88,g,87.02,87.9,2.3,2.28,1.0 package (3.5 oz),7.0,g,19184
mg,g,85.0,9.73,--,8.27,g,0.00,0.0,30.13,25.61,3.0 oz,--,g,23458
mg,g,262.0,1.1,0,2.88,g,1.52,0.58,0.59,1.55,1.0 cup,0.0,g,14091
mg,g,85.0,5.0,--,4.25,g,0.00,0.0,27.87,23.69,3.0 oz,--,g,17418
mg,g,28.35,37.9,0,10.74,g,0.00,0.01,11.11,3.15,1.0 oz,0.0,g,05685
mg,g,26.0,39.27,0,10.21,g,0.22,0.83,12.53,3.26,1.0 slice,0.0,g,10994
mg,g,85.0,5.5,--,4.68,g,0.00,0.0,21.43,18.22,3.0 oz,--,g,15080
mg,g,80.0,0.42,0,0.34,g,8.10,10.12,3.09,2.47,0.5 cup,0.0,g,11817
mg,g,236.0,0.15,0,0.35,g,21.90,9.28,0.95,2.24,1.0 cup,0.0,g,11655
mg,g,223.0,0.26,0,0.58,g,11.71,5.25,2.08,4.64,1.0 cup,0.0,g,27002
mg,g,142.0,1.92,1,2.73,g,26.82,18.89,3.15,4.47,0.5 cup From 19211,1.0,g,19123
mg,g,113.0,8.9,--,10.06,g,0.00,0.0,20.12,22.74,4.0 oz,--,g,23459
mg,g,240.0,--,--,--,g,9.00,3.75,0.0,0.00,8.0 fl oz,--,g,14216
mg,g,113.0,4.22,0,4.77,g,0.01,0.01,20.43,23.09,4.0 oz,0.0,g,17423
mg,g,105.0,8.12,--,8.53,g,0.00,0.0,19.7,20.68,1.0 unit (yield from 1 lb ready-to-cook chicken),--,g,05131
mg,g,15.0,20.0,0,3.00,g,0.72,4.8,13.33,2.00,1.0 serving,0.0,g,07974
mg,g,85.0,4.3,--,3.66,g,0.00,0.0,23.45,19.93,3.0 oz,--,g,15247
mg,g,278.0,0.42,0,1.17,g,28.13,10.12,3.09,8.59,1.0 package (10 oz) yields,0.0,g,11323
mg,g,74.0,1.49,0,1.10,g,58.88,79.57,8.1,5.99,1.0 cup,0.0,g,11683
mg,g,12.0,0.0,--,0.00,g,1.87,15.6,3.1,0.37,1.0 tablespoon,--,g,01180
mg,g,147.0,--,3,--,g,27.64,18.8,3.1,4.56,0.5 cup,2.0,g,19185
mg,g,85.0,7.92,--,6.73,g,0.00,0.0,30.75,26.14,3.0 oz,--,g,23410
mg,g,355.0,--,--,--,g,21.02,5.92,0.0,0.00,12.0 fl oz,--,g,14250
mg,g,85.0,4.81,--,4.09,g,0.00,0.0,27.94,23.75,3.0 oz,--,g,17384
mg,g,89.0,4.21,--,3.75,g,0.00,0.0,23.1,20.56,1.0 unit (yield from 1 lb ready-to-cook chicken),--,g,05129
mg,g,26.0,1.7,0,0.44,g,14.35,55.2,9.8,2.55,"1.0 mini bagel (2-1/2"" dia)",0.0,g,18005
mg,g,85.0,5.93,--,5.04,g,0.00,0.0,21.62,18.38,3.0 oz,--,g,15081
mg,g,180.0,0.2,0,0.36,g,15.53,8.63,2.54,4.57,1.0 cup,0.0,g,11818
mg,g,123.0,0.14,0,0.17,g,6.59,5.36,0.59,0.73,0.5 cup slices,0.0,g,11758
mg,g,28.35,19.52,0,5.53,g,1.88,6.63,2.4,0.68,1.0 oz,0.0,g,01074
mg,g,99.0,2.1,11,2.08,g,88.41,89.3,2.6,2.57,1.0 package (3.5 oz),11.0,g,19188
mg,g,113.0,6.67,--,7.54,g,0.00,0.0,20.53,23.20,4.0 oz,--,g,23411
mg,g,240.0,0.1,--,0.24,g,12.24,5.1,0.0,0.00,8.0 fl oz,--,g,14162
mg,g,113.0,3.81,--,4.31,g,0.00,0.0,20.53,23.20,4.0 oz,--,g,17385
mg,g,85.0,11.91,--,10.12,g,0.00,0.0,24.88,21.15,3.0 oz,--,g,05122
mg,g,24.0,1.8,0,0.43,g,14.23,59.3,10.6,2.54,"1.0 mini bagel (2-1/2"" dia)",0.0,g,18006
mg,g,85.0,5.02,--,4.27,g,0.00,0.0,23.1,19.64,3.0 oz,--,g,15260
mg,g,180.0,0.2,0,0.36,g,15.53,8.63,2.54,4.57,1.0 cup,0.0,g,11327
mg,g,146.0,0.19,0,0.28,g,8.09,5.54,0.64,0.93,"1.0 cup, sliced",0.0,g,11128
mg,g,12.0,10.6,0,1.27,g,0.85,7.1,3.5,0.42,1.0 tablespoon,0.0,g,01179
mg,g,128.0,2.06,3,2.64,g,25.29,19.76,3.28,4.20,0.5 cup,2.0,g,19190
mg,g,85.0,13.79,--,11.72,g,0.00,0.0,31.86,27.08,3.0 oz,--,g,23460
mg,g,30.6,--,2,--,g,2.99,9.77,0.0,0.00,1.0 fl oz,5.0,g,14475
mg,g,85.0,4.56,--,3.88,g,0.00,0.0,21.01,17.86,3.0 oz,--,g,17376
mg,g,85.0,20.33,--,17.28,g,0.00,0.0,17.55,14.92,3.0 oz,--,g,05123
mg,g,81.0,1.24,0,1.00,g,38.45,47.47,9.9,8.02,1.0 piece bagel,0.0,g,28322
mg,g,85.0,4.21,--,3.58,g,0.00,0.0,24.62,20.93,3.0 oz,--,g,15265
mg,g,160.0,0.23,0,0.37,g,11.28,7.05,3.27,5.23,1.0 cup,0.0,g,11301
mg,g,9.7,0.18,0,0.02,g,0.80,8.22,0.76,0.07,1.0 tbsp,0.0,g,11757
mg,g,12.0,14.1,0,1.69,g,--,--,7.0,0.84,1.0 tablespoon,0.0,g,01178
mg,g,142.0,3.15,3,4.47,g,27.89,19.64,3.16,4.49,0.5 cup,2.0,g,19189
mg,g,113.0,10.55,--,11.92,g,0.00,0.0,20.57,23.24,4.0 oz,--,g,23461
mg,g,29.6,--,--,--,g,--,--,0.0,0.00,1.0 fl oz,--,g,14121
mg,g,113.0,2.38,0,2.69,g,0.16,0.14,11.4,12.88,4.0 oz,0.0,g,17377
mg,g,140.0,11.89,--,16.65,g,0.00,0.0,30.42,42.59,"1.0 cup, chopped or diced",--,g,05126
mg,g,26.0,1.2,0,0.31,g,13.86,53.3,10.7,2.78,"1.0 mini bagel (2-1/2"" dia)",0.0,g,18007
mg,g,85.0,4.97,--,4.22,g,0.00,0.0,19.68,16.73,3.0 oz,--,g,15084
mg,g,160.0,0.38,0,0.61,g,14.43,9.02,3.5,5.60,1.0 cup,0.0,g,11303
mg,g,9.7,0.18,0,0.02,g,0.80,8.22,0.76,0.07,1.0 tbsp,0.0,g,11125
mg,g,12.0,16.57,0,1.99,g,0.56,4.68,3.25,0.39,1.0 tbsp,0.0,g,01058
mg,g,28.35,4.6,1,1.30,g,6.52,23.01,2.09,0.59,1.0 oz,2.0,g,19183
mg,g,85.0,10.3,--,8.76,g,0.00,0.0,33.22,28.24,3.0 oz,--,g,23412
mg,g,258.0,0.02,21,0.05,g,24.66,9.56,0.07,0.18,"1.0 serving child 12 fl oz, without ice",8.0,g,14400
mg,g,85.0,22.04,0,18.73,g,0.73,0.86,17.51,14.88,3.0 oz,0.0,g,17378
mg,g,85.0,6.32,--,5.37,g,0.00,0.0,21.26,18.07,3.0 oz,--,g,05125
mg,g,99.0,1.32,0,1.31,g,51.86,52.38,10.56,10.45,1.0 bagel,0.0,g,18001
mg,g,85.0,5.28,--,4.49,g,0.00,0.0,24.58,20.89,3.0 oz,--,g,15212
mg,g,98.0,0.2,0,0.20,g,7.40,7.55,2.8,2.74,"1.0 cup, chopped",0.0,g,11300
mg,g,146.0,0.68,0,0.99,g,11.29,7.73,0.58,0.85,1.0 cup slices,0.0,g,11760
mg,g,225.0,0.3,0,0.68,g,37.89,16.84,1.0,2.25,"1.0 cup, pulp",0.0,g,09315
mg,g,113.0,0.3,2,0.34,g,23.58,20.87,1.93,2.18,1.0 serving 4 oz,2.0,g,19235
mg,g,113.0,7.69,--,8.69,g,0.00,0.0,21.3,24.07,4.0 oz,--,g,23413
mg,g,30.7,0.25,3,0.08,g,3.18,10.36,0.0,0.00,1.0 fl oz,9.0,g,14148
mg,g,113.0,18.61,--,21.03,g,0.00,0.0,14.27,16.13,4.0 oz,--,g,17379
mg,g,29.0,12.67,0,3.67,g,0.97,3.34,19.67,5.70,1.0 piece,0.0,g,05312
mg,g,24.0,1.43,0,0.34,g,13.77,57.39,11.14,2.67,"1.0 mini bagel (2-1/2"" dia)",0.0,g,18002
mg,g,85.0,4.4,--,3.74,g,0.00,0.0,20.5,17.42,3.0 oz,--,g,15083
mg,g,175.0,0.8,0,1.40,g,19.88,11.36,4.47,7.82,1.0 cup,0.0,g,11308
mg,g,146.0,0.68,0,0.99,g,11.29,7.73,0.58,0.85,"1.0 cup, sliced",0.0,g,11131
mg,g,105.0,1.22,0,1.28,g,35.62,33.92,51.46,54.03,1.0 cup,0.0,g,16117
mg,g,99.0,10.0,0,9.90,g,82.66,83.5,0.9,0.89,1.0 package (3.5 oz),0.0,g,19322
mg,g,85.0,8.5,0,7.22,g,0.06,0.07,29.82,25.35,3.0 oz,0.0,g,23462
mg,g,30.7,--,--,--,g,3.25,10.58,0.0,0.00,1.0 fl oz,--,g,14147
mg,g,85.0,12.68,0,10.78,g,0.03,0.03,23.41,19.90,3.0 oz,0.0,g,17421
mg,g,96.0,14.87,0,14.28,g,3.23,3.36,22.24,21.35,1.0 serving,0.0,g,05320
mg,g,98.0,1.53,0,1.50,g,47.91,48.89,10.2,10.00,1.0 bagel,0.0,g,18968
mg,g,85.0,7.39,--,6.28,g,0.00,0.0,23.59,20.05,3.0 oz,--,g,15087
mg,g,257.0,0.95,0,2.44,g,30.38,11.82,4.33,11.13,1.0 can,0.0,g,11311
mg,g,64.0,0.46,0,0.29,g,5.06,7.9,0.78,0.50,0.5 cup slices,0.0,g,11130
mg,g,84.0,20.65,0,17.35,g,26.81,31.92,37.81,31.76,"1.0 cup, stirred",0.0,g,16115
mg,g,147.0,2.3,0,3.38,g,28.22,19.2,2.9,4.26,0.5 cup,0.0,g,19191
mg,g,113.0,7.2,--,8.14,g,0.00,0.0,20.61,23.29,4.0 oz,--,g,23463
mg,g,30.5,--,--,--,g,2.67,8.76,0.0,0.00,1.0 fl oz,--,g,14136
mg,g,85.0,6.44,--,5.47,g,0.00,0.0,25.29,21.50,3.0 oz,--,g,17380
mg,g,74.0,13.9,0,10.29,g,2.84,3.84,25.34,18.75,1.0 serving,0.0,g,05313
mg,g,43.0,0.0,--,0.00,g,23.44,54.52,9.3,4.00,0.5 piece bagel 1 serving,--,g,28319
mg,g,85.0,5.57,--,4.73,g,0.00,0.0,26.48,22.51,3.0 oz,--,g,15086
mg,g,124.0,0.3,0,0.37,g,12.09,9.75,3.19,3.96,0.5 cup,0.0,g,11812
mg,g,128.0,0.24,0,0.31,g,12.26,9.58,0.93,1.19,1.0 cup chopped,0.0,g,11124
mg,g,85.0,21.86,0,18.58,g,25.82,30.38,38.09,32.38,"1.0 cup, stirred",0.0,g,16116
mg,g,88.0,11.36,0,10.00,g,72.02,81.84,1.0,0.88,1.0 package (3.12 oz),0.0,g,19324
mg,g,85.0,4.64,--,3.94,g,0.00,0.0,31.23,26.55,3.0 oz,--,g,23416
mg,g,30.8,0.0,--,0.00,g,3.21,10.42,0.09,0.03,1.0 fl oz,--,g,14144
mg,g,113.0,4.09,--,4.62,g,0.00,0.0,20.93,23.65,4.0 oz,--,g,17381
mg,g,92.0,6.69,0,6.15,g,53.19,57.82,22.39,20.60,1.0 cup,0.0,g,16157
mg,g,20.0,15.59,3,3.12,g,15.48,77.41,3.64,0.73,1.0 tablet,14.0,g,19124
mg,g,28.35,4.69,--,1.33,g,0.00,0.0,22.25,6.31,"1.0 oz, boneless",--,g,15085
mg,g,124.0,0.48,0,0.60,g,13.14,10.6,3.01,3.73,0.5 cup,0.0,g,11306
mg,g,206.0,0.28,0,0.58,g,78.40,38.06,1.36,2.80,1.0 cup,0.0,g,11134
mg,g,88.0,8.9,0,7.83,g,26.95,30.63,49.81,43.83,"1.0 cup, stirred",0.0,g,16118
mg,g,99.0,0.7,--,0.69,g,94.45,95.4,0.0,0.00,1.0 package (3.5 oz),--,g,19330
mg,g,113.0,3.12,--,3.53,g,0.00,0.0,21.46,24.25,4.0 oz,--,g,23417
mg,g,253.0,0.11,46,0.28,g,10.52,4.16,0.0,0.00,1.0 cup,18.0,g,14165
mg,g,180.0,0.7,0,1.26,g,9.00,5.0,3.2,5.76,"1.0 cup, chopped",0.0,g,11794
mg,g,253.0,2.77,0,7.01,g,57.00,22.53,7.05,17.84,1.0 can drained,0.0,g,16358
mg,g,28.35,47.7,13,13.52,g,10.26,36.2,12.1,3.43,1.0 oz,47.0,g,19077
mg,g,149.0,11.45,--,17.06,g,0.00,0.0,24.62,36.68,"1.0 cup, drained",--,g,15088
mg,g,160.0,0.22,0,0.35,g,25.01,15.63,5.36,8.58,1.0 cup,0.0,g,11305
mg,g,17.0,0.1,0,0.02,g,4.66,27.4,1.04,0.18,1.0 tbsp,0.0,g,11935
mg,g,28.35,0.46,0,0.13,g,7.20,25.41,63.63,18.04,1.0 oz,0.0,g,16420
mg,g,8.0,1.71,0,0.14,g,1.62,20.2,2.76,0.22,1.0 serving,0.0,g,19204
mg,g,113.0,4.36,0,4.93,g,0.11,0.1,22.16,25.04,4.0 oz,0.0,g,23418
mg,g,29.6,0.03,4,0.01,g,0.09,0.29,0.11,0.03,1.0 fl oz,12.0,g,14416
mg,g,180.0,0.7,0,1.26,g,9.00,5.0,3.2,5.76,"1.0 cup, chopped",0.0,g,11245
mg,g,254.0,2.47,0,6.27,g,58.09,22.87,7.04,17.88,"1.0 can drained, rinsed",0.0,g,16359
mg,g,29.0,52.31,23,15.17,g,8.24,28.42,14.32,4.15,1.0 oz square Bakers,80.0,g,19078
mg,g,89.0,10.45,0,9.30,g,0.48,0.54,20.86,18.57,1.0 cup,0.0,g,15089
mg,g,80.0,0.27,0,0.22,g,11.41,14.26,5.15,4.12,0.5 cup,0.0,g,11814
mg,g,17.0,0.1,0,0.02,g,4.66,27.4,1.04,0.18,1.0 tbsp,0.0,g,11949
mg,g,28.35,0.46,0,0.13,g,7.20,25.41,63.63,18.04,1.0 oz,0.0,g,16121
mg,g,85.0,0.5,0,0.42,g,78.03,91.8,0.1,0.08,1.0 package (3 oz),0.0,g,19332
mg,g,85.0,57.22,0,48.64,g,2.88,3.39,7.9,6.72,3.0 oz,0.0,g,23419
mg,g,29.6,0.0,--,0.00,g,--,--,0.12,0.04,1.0 fl oz,--,g,14146
mg,g,12.8,100.0,--,12.80,g,--,--,0.0,0.00,1.0 tbsp,--,g,04002
mg,g,240.0,1.95,0,4.68,g,32.38,13.49,4.92,11.81,1.0 cup,0.0,g,16058
